,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135,label
11,30.532632146712082,38.142659023667605,36.7512585400964,34.5434541420108,0.6477222361522684,0.539355800689804,0.5593681885553663,0.5802630512349564,0.2694593033295055,0.2381017215140423,0.2485416359985882,0.25167485380509147,4546.138349514947,5874.531157544204,5590.696242359347,5352.371116863743,0.02332826688032482,0.01880798735190614,0.021050064126263632,0.020422567152047696,0.15273593840457073,0.13714221579042005,0.14508640227899935,0.14290754756851612,1
12,30.699388709100273,34.60872781064966,33.1708018698338,33.663553994081596,0.6443408020275422,0.5983677434388751,0.6233921306038676,0.613932854723136,0.2196266042156353,0.20096724091084103,0.20829786785494403,0.19880379063185338,4065.5052139522168,4546.076553254277,4228.3622797558855,4361.957932692152,0.010749306694205395,0.008582853810975996,0.009551808251945071,0.008682793242970267,0.10367886329529946,0.09264369277493205,0.09773335281235915,0.09318150697949817,1
13,29.606166846460532,28.90532544378605,27.781733189502415,32.55861686390416,0.5207977211659216,0.5527776909126363,0.5905710296688942,0.4645881941042492,0.1616451071335261,0.16073959307784672,0.16301349236904472,0.14949820768748823,3778.4578389071958,3488.9644970412864,3138.2400215752477,4164.242603550135,0.004311758069377578,0.003939912189041747,0.004067850064152259,0.0033589658907132065,0.06566397847661667,0.06276871982955959,0.0637796994674031,0.057956586258277897,0
14,25.69012944984049,27.363535502957628,24.412441567783247,26.710521449703247,0.46423314564635815,0.37248050917484643,0.4493051666745179,0.41954476448568323,0.1026150693425323,0.09439030741049441,0.10474791967381891,0.09438342654925222,2548.7336389790153,2886.483542899299,2432.0972671702966,2657.3401442306526,0.0007514664865779718,0.0006071246766787436,0.0006616515780207439,0.0006021411682450442,0.027412889059308793,0.0246399000947395,0.02572258886700061,0.024538564918206694,0
15,23.616235167207414,23.838017751478418,23.22914419273778,25.813517011833426,0.46435739933234077,0.3973685831094622,0.41551095669153176,0.3334921389048894,0.08984088696682445,0.08894372685389118,0.0886294285078637,0.07855107531875963,2058.9062387631648,2154.09596893483,1988.430510607807,2369.171874999906,0.0004628773018121613,0.0004600128754026437,0.0004471714106135812,0.0004010313862215955,0.021514583468246865,0.021447910746798714,0.021146427845231477,0.020025768055722495,0
16,15.374955052140127,16.488443047336844,15.469345559152,16.04798446745516,0.3124300294859835,0.16108903526498658,0.2336769728167989,0.22059300585852104,0.08353883813190463,0.0847216343857333,0.0868200768418338,0.0810060643261822,626.5658935634946,761.016179733707,677.3569759079755,706.9492418638864,0.0005598117833798754,0.0005701287512910389,0.0005893446773264576,0.0005652264492554845,0.023660341996257692,0.02387736901945101,0.02427642225136269,0.02377449156670831,0
17,14.245415318231311,13.88960798816533,12.959367134124754,14.88877588757368,0.41513692744446745,0.4442647185620928,0.49995430674715574,0.34229531410883096,0.09271182378857962,0.09265688187445126,0.09745559297082407,0.08640078271336946,607.1364617044424,568.1671597633018,503.19615246315743,672.2857803254326,0.0006704035616420083,0.000693797547628265,0.0007066398447057514,0.0006787615419080539,0.02589215251078999,0.02634003697089784,0.026582698220943477,0.026053052448956032,1
18,12.112819129809795,11.932599852070737,11.906238763035233,12.44147559171569,0.45381822725434684,0.4440417955443271,0.43323086103063957,0.3133887192856102,0.09539017570376049,0.09343440735733942,0.09379983635450319,0.09743019202452773,348.16729593672466,313.57128328401774,337.29890327221426,399.1776072485133,0.0006454123249393596,0.0006446719507697973,0.0006387170170628347,0.0006405517945690314,0.02540496654080378,0.025390390914080022,0.0252728513837049,0.025309124729413924,1
19,10.595828838547586,10.917252218934676,11.032362459547281,11.398206360946483,0.5585216349179046,0.4085885698683224,0.38490270676462657,0.3858456477178355,0.10755816290013209,0.10189196224897447,0.10033285031349018,0.09756407018765983,237.84501977706606,280.8277551775096,295.7162891046478,302.87897559170955,0.000653841058934781,0.0006474286942858728,0.0006434283803603746,0.0006254474045135417,0.025570315972525272,0.025444620144263755,0.025365890095961047,0.025008946489477355,0
20,11.38888888888927,10.735761834319284,10.020046745775204,11.62897559171565,0.3672684276081303,0.4705763133526476,0.5701484492805258,0.34527840497176154,0.09736854498704318,0.10078147611078252,0.10336325071434971,0.09573680036975277,261.03236245955645,218.9460059171561,176.8458288385529,270.9522004437814,0.0006415494919098208,0.0006492836193804049,0.0006648881149000232,0.0006240027854307011,0.025328827290457424,0.0254810443149492,0.025785424466159623,0.02498004774676584,0
21,11.936084142395288,10.94582100591685,10.120729953254568,12.014700443786618,0.4561561292334659,0.5643521016130432,0.6450602523191217,0.4635924760935258,0.09684066046507632,0.1025939376629413,0.1038834096095763,0.09350814179687263,283.9053398058353,229.16475591715673,185.05420711974742,282.6123335798767,0.0006472306040850801,0.0006706879163237788,0.0006833658716407242,0.0006326363077600922,0.02544072727115088,0.02589764306503159,0.02614126759820044,0.025152262477957966,0
22,11.447231211794726,10.274223372780824,9.061578568860428,11.464404585798563,0.45033923332401105,0.5726954650314612,0.6866922462433036,0.4674010929094897,0.09492203903148631,0.10208849582457989,0.11026107380769949,0.09209494197641635,245.47617763395294,192.29308431952367,137.97581805106492,239.47180103549894,0.0007142119671925413,0.0007510608803853492,0.000800345870634772,0.0007044954220790024,0.02672474447384935,0.027405489967985412,0.028290384773536962,0.02654233264200798,0
23,8.508899676375663,8.122781065088628,7.914059690758961,8.689349112425894,0.381905737074292,0.4225841808754601,0.46110963831525104,0.34506386531340405,0.11637087855683101,0.1245654098627057,0.1256160241342899,0.11258355446630497,122.80663430421124,113.02681213017617,105.159834591877,128.11002218934786,0.0013116621288884103,0.001356873432631067,0.0013739361693186705,0.0013097651736634175,0.0362168762994327,0.03683576295709194,0.03706664496981984,0.036190677993972666,1
24,9.503416037396905,9.120007396449521,8.711704422869742,9.352810650887427,0.34453116745951107,0.36896145579381195,0.40333781585207146,0.35018649270248714,0.11054012714712778,0.11238410888646365,0.1150472916324514,0.10875304891361713,173.4349154980276,163.76201923076638,154.89653002517576,168.8467085798793,0.0009996898743089187,0.0010481908171873482,0.0010719159625966492,0.0010201361436377404,0.03161787270372437,0.03237577515963669,0.0327401277119783,0.03193957018555103,1
25,11.791801510248522,11.303346893490856,10.510248112190189,11.565643491123978,0.12027226690523381,0.19071204215494034,0.2864360410730528,0.1405847606533039,0.10236360329757885,0.10412126992005413,0.1095323485507724,0.10517710881836037,376.3599424667507,342.3185096153779,298.3978784609949,363.7342825443702,0.0008238461184379572,0.0008578430199287725,0.0008870899077459212,0.0008366438759912333,0.028702719704549903,0.02928895730354313,0.02978405458875472,0.028924796904926286,1
26,14.55213951815952,13.97041420118305,13.127741819489867,14.529123520709723,0.0740065454104826,0.1310225840335524,0.28137841267343144,0.05843570749202531,0.08987077197555608,0.08807617537879604,0.0939259807619116,0.08906779226325431,637.9108234448317,564.873335798804,481.198759439067,623.7016457100445,0.0006130752404880834,0.000625067016648522,0.0006285588975688404,0.0006114243417596881,0.02476035622700294,0.025001340297042516,0.02507107691282607,0.024726996213848704,0
27,15.559600862999481,16.15403106508839,15.460086299892723,16.62980769230725,0.34418098449197365,0.18522425168170326,0.28767736208920525,0.18761927318617777,0.08249337543986761,0.08636422496345691,0.09025723902357011,0.07823269654823566,678.5495325422794,775.223927514773,719.680870190608,783.7487056212832,0.0005558115692593226,0.0005630595206312344,0.000563379651125782,0.0005479423085128711,0.023575656284806214,0.023728875250024692,0.023735619880799027,0.02340816755991103,1
28,18.638529306005974,18.475036982247964,18.375854009350103,19.363905325443277,0.37099874289723284,0.2931418291130231,0.31244166171070265,0.2668899756620253,0.0798606755125641,0.08285206142028936,0.0834488114883202,0.07626725769053733,988.5594210716039,1009.7864275147642,1028.38987774187,1051.9212278106252,0.0004968872030774933,0.0005058902163352085,0.0005073806940583781,0.000477861186911347,0.022290966849320228,0.022492003386430665,0.022525112520437676,0.0218600362971187,1
29,24.317601582166322,24.08533653846081,23.76051779935414,25.259245562129482,0.2751914715151768,0.20717055866589904,0.23510856920703532,0.1715237515568844,0.07040845934916404,0.0717635266225887,0.07517121977426228,0.06561807758244827,1632.338277598093,1657.671874999931,1694.7695073715515,1749.1728920117716,0.00042128719681938805,0.0004441263395123611,0.0004518504489485362,0.0004143364134549771,0.02052528189378621,0.021074305196432008,0.021256774189620967,0.020355255180296242,1
30,36.32749011147395,34.988073224851,31.770765911545464,39.10123890532421,0.5101327032059991,0.5121267554494315,0.6097329295575594,0.4477782413013328,0.12588759267058555,0.1291913377864117,0.14471541968424728,0.11441969730892138,3676.5452175480846,3585.3815643489743,3033.120640057866,4058.2789386093023,0.0045420451434921155,0.003733382948447861,0.00621451042357332,0.0034697399658295052,0.06739469670153665,0.061101415273689536,0.07883216617329071,0.058904498689230055,1
31,25.27624955052339,26.18916420118254,23.6259439050718,27.577940088756566,0.7395920225526756,0.729193822768786,0.7495845621841564,0.699482125467414,0.45557019551690514,0.4433377024201064,0.4657781569641984,0.43847101609034655,2535.2244696154594,2642.7871671597095,2421.1471592953867,2933.2671042898646,0.17650909249480418,0.16594773217712006,0.18526338331033831,0.16403655241877407,0.420129851944377,0.40736682753646014,0.4304223313332364,0.4050142619942834,1
32,8.884573894282616,6.892196745562128,4.652283351312474,7.745284763313589,0.6703567042113738,0.7444269443730348,0.9097846576563796,0.7051861354282237,0.8984139125375404,0.9064162176816926,0.8997268729640099,0.9043141778418221,1296.1015821646872,940.3143491124251,422.4244875943907,1101.308709319526,0.7927616707337912,0.8061892285508415,0.7900515337483577,0.8027057091414525,0.8903716475347759,0.8978804088244946,0.8888484312571844,0.8959384516480206,1
33,49.440219345570775,51.10937499999847,40.70478245236507,50.32821745561995,0.654006292742231,0.6557418377242329,0.7485079847930125,0.6473217316179174,0.3224962102608204,0.3129606843300028,0.35086955079038606,0.3194496514551757,7523.654171163186,7469.074426774865,5481.8603020509845,7647.652181952428,0.04730940507072738,0.04438877636626941,0.05815793323760671,0.046602522616073054,0.21750725291522438,0.2106864408695287,0.24115955970603095,0.21587617426680752,1
34,53.25305645452349,59.56222263313452,45.224469615255394,49.63877588757272,0.6184524558345103,0.5647745924147605,0.7092968966160532,0.6653949807042782,0.3633731280686134,0.3354770190592944,0.37810847960133864,0.36082205577637866,8554.57883854899,9696.169656064845,6488.851222583155,7454.491586538281,0.05656720566605008,0.05147485949070981,0.06583808170874447,0.05675295054472579,0.23783861264742123,0.22688071643643454,0.25658932500933174,0.23822877774258464,1
35,52.80600503417083,60.7048816568033,50.89661992090185,53.549001479288755,0.6446666164767472,0.5831395803067672,0.6729223046893312,0.6426604943711999,0.37642842475965543,0.3500183784690552,0.38426200472330563,0.36821765104126675,8207.327939591654,9584.057507396206,7505.629270048202,8219.147374260165,0.055074891443102916,0.049120339812706644,0.059882639697848336,0.05342164184361214,0.23468040276747207,0.22163108945431514,0.24470929630450972,0.23113122213065923,1
36,49.244066882422665,56.25887573964372,43.10544768069614,49.79604289940706,0.636285806612498,0.5746439949892299,0.7061960069463411,0.6305467248583639,0.47358211179319004,0.4439692888578882,0.48554983490776105,0.4677850823720555,8388.394552320295,9856.549556212858,6837.242268968941,8562.016272189181,0.11376435212179424,0.09874065032271838,0.11001104414675078,0.10847089497725151,0.3372897154106455,0.31423025048953895,0.3316791282953312,0.3293491991446943,1
37,36.40165408126815,34.87093195266217,27.84475008989763,34.60031434911181,0.6876568927408069,0.7039117082975463,0.784006509669362,0.694891278965,0.5373257034982603,0.5448744966179108,0.5761366518743027,0.5483122601327316,5670.618482560633,5261.2575813608855,3794.905879180419,5410.480122041364,0.1910963419973551,0.19222840494494708,0.2085087487834797,0.1985240335378601,0.4371456759449361,0.43843859883106445,0.45662758215364047,0.4455603590287854,1
38,34.70954692556887,34.933616863904334,29.613088816974415,35.748982988164805,0.6012497883219996,0.5902442080640914,0.6860298851322629,0.5756751186643125,0.4331163220406284,0.4302168479896036,0.4568442213360567,0.4344473783088507,5024.944893923431,4920.856508875675,3694.5017979146614,5089.107710798738,0.13313189790459795,0.12976443066757906,0.14273060159601825,0.1328147011207864,0.36487244059341883,0.36022830353482643,0.37779703756914007,0.36443751332812374,1
39,32.022294138801506,31.865846893490176,32.00728155340035,35.194526627217854,0.6306805940185372,0.6475796795239975,0.6485853125864413,0.5766201084933837,0.34004120140913274,0.33574114048779613,0.3332357773987045,0.3292732141202962,4202.310499820566,3915.322762573844,3869.4039014745626,4713.754622780922,0.07452081717894472,0.06996194907527614,0.07263723352756497,0.07209823296928793,0.27298501273686204,0.26450321184302494,0.26951295614045157,0.26851114123866054,1
40,29.99973031283984,30.416697485206072,28.173408845741307,33.039571005916045,0.620195272123228,0.6114680419491162,0.6817779567683048,0.5688836467424471,0.2648236169830369,0.2695560476878297,0.2716116087537781,0.2472091219752785,3317.6038295580306,3333.212555473256,2748.6331355630045,3711.406804733597,0.0456431421428248,0.04897540776211159,0.04826125804100449,0.039197375279279315,0.21364255695629744,0.2213038810371648,0.21968445106789988,0.19798327020048767,1
41,26.417295936715973,25.248613165679455,25.487684286230586,30.601238905324244,0.6914692064088045,0.7514465583241426,0.7493239000534965,0.6140899801311624,0.17772303505901538,0.18566947697315933,0.18530621539746925,0.17049071569520965,2153.426105717601,1743.037444526551,1772.1094030926063,2716.8710244081626,0.0161691200343557,0.01710678596906506,0.016952204374967368,0.014372096401122922,0.1271578547882737,0.13079291253376485,0.13020063123874387,0.1198836786269212,1
42,22.114976627114416,21.976978550294934,22.792880258901533,24.30343934911145,0.6669769231632371,0.7027540625927678,0.6793029861624531,0.6013932072861375,0.08383487480462756,0.08615903371486035,0.09314022372169815,0.08667382273417026,1198.3292880259953,1089.7352995561732,1207.5354189141726,1469.5462278105922,0.001098119385396619,0.001158110088111751,0.0015374600738227266,0.0013193731727704522,0.033137884443588415,0.03403101656006989,0.0392104587300726,0.03632317679898679,1
43,18.82632146709946,18.740477071005177,18.372168284790657,20.06638313609391,0.6022144839892896,0.6154844386698064,0.6666204683159715,0.5661570216311467,0.05780362846462582,0.062462488008605044,0.06284502751421063,0.05587628227670204,654.0751528227688,637.1561575443584,592.850773103234,728.578217455601,0.000256187450389304,0.0002583902108644597,0.0002832030378741651,0.0002498037027655623,0.01600585675274223,0.01607452054850967,0.016828637433677306,0.015805179618263197,1
44,17.577130528587716,17.58357988165609,17.295846817692386,17.677699704141357,0.4477164150409895,0.42896810634317817,0.4584989551515202,0.4405601993568342,0.05878132508413627,0.062224899150964304,0.059758268078651484,0.06091371525302256,529.8887090974744,549.8132396449537,515.7704962244067,538.858727810636,0.0002933247917852556,0.00029394579119033796,0.00029246413965628793,0.00028894518667281445,0.017126727410257208,0.017144847365617985,0.017101582957617927,0.016998387766868198,1
45,17.70972671700903,18.00314349112362,17.91055375764195,18.20867233727747,0.3139207752337453,0.2837304317687094,0.28350812629516997,0.2584241937269418,0.057442053177664654,0.05791714390119963,0.05941368120125041,0.05873938252037517,530.4806724200181,556.846893491109,551.3875404530996,577.4675480769083,0.00032070403509926046,0.0003142644868111149,0.0003211161783722865,0.00031647415564492665,0.01790821138749653,0.01772750650292124,0.01791971479606432,0.017789720504969343,1
46,18.47491909385204,18.181028106508233,17.18905070118752,17.96782544378637,0.27703029684144054,0.2871610981294712,0.3633158445451942,0.3095346247864361,0.053773913770027236,0.056887560787162374,0.061602630057553356,0.05752308641805547,581.1556094930187,576.5584319526488,508.2323804387166,558.463017751464,0.00030993174131603595,0.0003185385077662674,0.0003251648799367248,0.0003167605150489256,0.01760487833857525,0.017847647121294934,0.018032328744139643,0.017797767136608054,1
47,18.507731032003825,18.808062130176815,17.061039194535166,17.776534763312913,0.28738585230327174,0.27826704596802837,0.3945765139312757,0.3418300796274865,0.05612334079592708,0.05262109491537281,0.05986804417582552,0.05576577443901608,573.12117943189,583.6998890532371,485.15992448761756,532.4930658283895,0.0003055436276443978,0.00030328025295638453,0.00031149142076101815,0.0003099263555416414,0.01747980628166107,0.017414943380797552,0.017649119546340495,0.01760472537535424,0
48,17.210715569939723,17.54669008875677,16.230133045667717,17.07840236686329,0.29626044400304397,0.2778763517491544,0.3914263240949287,0.3198262875448669,0.06018120779839544,0.06131495460427535,0.06250369394585883,0.05803271010621441,511.5740740741019,523.9856693786865,440.2508090615102,493.7418639053145,0.00031015801605416727,0.00031013150854748635,0.00031554416294577993,0.00031216166850118446,0.01761130364436907,0.017610551057462294,0.017763562788635053,0.017668097478256803,0
49,15.834771664869653,15.768953402366414,14.842772384035289,15.29400887573919,0.3191889900074226,0.334555390480158,0.39982368481195707,0.3705573545424432,0.06208908182997294,0.063863994348873,0.06732027604775759,0.06559624690705468,409.7673498741674,398.88489275147043,356.8776519237857,377.40218195265373,0.00034346484938317873,0.0003485421348714152,0.0003598940116197069,0.00035465825885823253,0.018532804682054434,0.01866928319115159,0.01897087271634352,0.018832372629550228,0
50,15.462243797196102,15.125739644969999,14.545667026250259,15.250832100591204,0.3962279374348188,0.41731804837612146,0.4595859035878781,0.4033186077919827,0.0657562539570693,0.06766106201236817,0.06706901671003564,0.0630247998880811,375.77310320030574,361.03809171596737,333.79809421073105,369.3837832840152,0.0003290640785491869,0.00033859648810878184,0.0003459215465400388,0.00033908372649766986,0.018140123443603873,0.01840099149798135,0.018598966276114348,0.01841422619872119,0
51,15.532272563826798,15.599482248520207,14.658665947501666,14.910133136094188,0.42133968242235836,0.4129266603984524,0.47051312646514637,0.4489807112371282,0.06369048801500851,0.0617285612361771,0.0684824046137817,0.06518884847191345,382.2449658396443,385.0639792899315,344.4907407407588,361.4700443786905,0.0003145259266241883,0.0003128839780426081,0.00032619523811929456,0.00032453923318729894,0.017734878816168673,0.017688526734655097,0.018060875895683868,0.01801497247256567,0
52,15.25952894642286,15.433801775147435,14.92646530025237,14.445821005916674,0.42755167189350374,0.41459425385690174,0.44192366659082094,0.4833305125254278,0.06547018610157233,0.060843787655485246,0.06634060265680379,0.06711162632799701,371.96592952177156,379.7533284023581,360.02876663072465,335.51867603549533,0.0003125015758419664,0.0003117684585733074,0.0003201827950774921,0.00032645399457519806,0.01767771410114912,0.017656966290201366,0.017893652368297874,0.018068037928208974,0
53,14.767439769867744,14.67076553254393,14.088996763754695,14.666974852070485,0.47349495871316594,0.48502137997547246,0.5133714744326204,0.4800023252781885,0.06589811089755221,0.06594126203729496,0.0704093111374951,0.06743991662410366,348.16477885654314,340.158376479281,318.2874865156579,343.29382396448875,0.00031535829441088555,0.00031651689585448,0.0003266518282158801,0.0003191197746161657,0.017758330282177024,0.017790921725826348,0.018073511784262627,0.01786392383033934,0
54,15.44300611290982,15.919840976330876,14.971413160734294,15.44998150887523,0.49166569785548475,0.4396780026668774,0.52073774170698,0.5122421455674312,0.06817027091992438,0.06611718015927917,0.06917535147841479,0.061896531256592606,416.43815174399856,445.68759245560926,386.8486156059155,377.3479105029486,0.0003038627295897036,0.000298348032774145,0.0003106671342149671,0.0003080543343632874,0.017431658830693756,0.017272754058752327,0.017625752018423698,0.017551476700360214,0
55,16.372977346279228,17.654493343194694,16.54449838187797,15.827385355029067,0.680518880489355,0.5416876722370597,0.6178918828657703,0.6768962985540281,0.07831158822122367,0.06888411744400331,0.07823542144557528,0.08219702264732706,482.69624235888944,628.3787906804565,546.8638079827675,443.32553624259214,0.0005983350575469189,0.000404895101165042,0.0004922687740474141,0.0005857673939659673,0.02446088832293134,0.02012200539620845,0.022187130820532294,0.024202631963610225,0
56,16.53667745415435,20.670765532543694,20.15426105717517,17.40846893491062,0.8165033883082105,0.671804422819886,0.6904478034861331,0.7893545597219107,0.15613738406842703,0.1274079334000202,0.12869485066223343,0.1385769958313375,603.0699388709486,1016.2025702662434,965.4868752248059,649.6593934911086,0.010441548806622092,0.005747686284399681,0.005729458197423846,0.007309644338542484,0.10218389700252233,0.07581349671661163,0.07569318461673974,0.08549645804676638,0
57,16.745864796837058,21.411335059170884,19.557713052860137,17.251664201182923,0.8739830929323952,0.7700380213886002,0.8103192511998274,0.8672830678046158,0.2356009667508269,0.21313419891286428,0.22292554728989245,0.2270737725165728,694.178083423292,1239.0143306212626,1047.4255663431275,709.8827662721737,0.031582595580717444,0.026402978151476807,0.027484982307259213,0.02957444274288847,0.17771492784996268,0.16248993246191226,0.1657859532869393,0.17197221503163954,0
58,15.27400215749876,21.7950258875732,20.120729953256095,16.179641272188963,0.9203978344634017,0.8426030718828458,0.8757966482898282,0.9163971710235569,0.3889695955003424,0.3605634176419156,0.3742917154513549,0.38107108956198255,768.2973750450234,1479.9773483727372,1190.5518698311143,783.7937315088568,0.0992588362871419,0.09178659170557707,0.09816072498298643,0.09745147310799167,0.3150537038143527,0.30296302035987344,0.3133061202450192,0.31217218503254207,0
59,35.95424307803422,34.34467455621181,39.97671700827563,45.150425295856316,0.6540719757340018,0.6911115623628813,0.6030343281144174,0.5381918179900914,0.22316014344308288,0.21073827003916737,0.20128026005741834,0.183529642148079,4131.155249910652,3572.122411242487,4625.458917656122,5361.609744822303,0.01822850299478351,0.015180365051992783,0.01565642592457202,0.012706185609308831,0.13501297343138366,0.12320862409747453,0.12512564055609074,0.11272171755836952,1
60,38.00242718447111,41.02098742603405,37.042161093136734,41.88877588757237,0.598799490050106,0.5247889938409368,0.6186390020397585,0.557632639229424,0.21839638767131664,0.20414997896070608,0.21881131257689246,0.19438240387412845,4430.757371449737,5073.76562499982,4049.481751169171,4737.7652551773535,0.021154776801956873,0.018283517966478605,0.020411565302700274,0.01684510476206532,0.14544681777872237,0.13521655951280007,0.14286904949183457,0.12978869273579005,1
61,41.81256742179656,44.286797337276816,37.809600863004135,44.60623150887424,0.5937975795800964,0.5617225042823105,0.6748996266577147,0.5788417389360688,0.24809705836510476,0.2277403522273697,0.24700900428981987,0.22857787180920736,5297.963052859404,5653.92954881639,4165.064545128241,5442.0816383134625,0.03024051970265416,0.02569531567987018,0.029107921704034496,0.02515820374045723,0.17389801523494786,0.1602975847599401,0.1706104384380818,0.15861337818878088,1
62,49.40498022294869,44.28929363905176,43.43932038835589,53.26950813609326,0.5097890992588046,0.6032494152190028,0.6198808210806427,0.4686930173605734,0.2378071088504666,0.24315640005099337,0.2439883765415644,0.2227030108925643,6899.946512047055,5483.278014053066,5224.029216110094,7357.964404585552,0.03176199912309751,0.03062859581930835,0.031967129295075135,0.02897439584491135,0.17821896398278583,0.17501027346789774,0.17879353818042512,0.17021867067073268,1
